"","fecha2","calle","cruce","colonia","delito","diaSem","mes","lat","lon"
"405",2014-01-18,"RAFAEL SANZIO","AV. VALLARTA","CAMICHINES VALLARTA","ROBO NEGOCIO CON SEGURIDAD PRIVADA","Sat",1,20.6778076,-103.4292093
"406",2014-01-18,"GUADALUPE VICTORIA","MORELOS","SANTA ANA TEPETITLAN","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sat",1,20.6200581,-103.4602491
"407",2014-01-18,"CAOLIN","MERCURIO","ARENALES TAPATIOS","MOLESTAR BAJO EL EFECTO DE DROGA O EBRIO A LAS PERSONAS","Sat",1,20.6329061,-103.4584307
"408",2014-01-18,"CAFETOS","AND. SANDIA","TUZANIA LA","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sat",1,20.7365041,-103.4160083
"409",2014-01-18,"VALLE DE ZAPOPAN","VALLE DE ATEMAJAC","VALLE DE LOS MOLINOS","VIOLACION LEY GENERAL DE SALUD","Sat",1,20.7544434,-103.3794764
"410",2014-01-18,"LAZARO CARDENAS","PRIV. LAZARO CARDENAS","SAN ISIDRO EJIDAL","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sat",1,20.7323676,-103.3985631
"411",2014-01-18,"AV. DE LA PATRIA","AV. MANUEL AVILA CAMACHO","PLAZA PATRIA","DETENIDO VEHICULO CON IRREGULARIDADES","Sat",1,20.6923658,-103.4153081
"412",2014-01-19,"OASIS","AV. VALDEPEÑAS","RINCONADA LAS PALMAS","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7138937,-103.3994952
"413",2014-01-19,"OASIS","AV. VALDEPEÑAS","RINCONADA LAS PALMAS","VIOLACION LEY GENERAL DE SALUD","Sun",1,20.7138937,-103.3994952
"414",2014-01-19,"PERIFERICO","AV. SANTA MARGARITA","SANTA MARGARITA","VIOLACION LEY GENERAL DE SALUD","Sun",1,20.7401426,-103.3874468
"415",2014-01-19,"FRANCISCO VILLA","CALZ. DEL FEDERALISMO NORTE","DIVISION DEL NORTE","CONTRA LA SALUD POSESION","Sun",1,20.7325965,-103.3541
"416",2014-01-19,"GRAL. MELITON ALBAÑEZ","AV. VENUSTIANO CARRANZA","CONSTITUCION","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Sun",1,20.7304178,-103.3651514
"417",2014-01-19,"WILLIAM SHAKESPEARE","ERNEST HEMINGWAY","JARDINES DE LA PATRIA","VIOLENCIA INTRAFAMILIAR","Sun",1,20.6849162,-103.422048
"418",2014-01-19,"DEL MIXTON","AV. DE LAS AMERICAS","SAN MIGUEL DE LA COLINA","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Sun",1,20.7171515,-103.3862226
"419",2014-01-19,"PERIFERICO","AV. MARIANO OTERO","PASEOS DEL SOL","VIOLACION LEY GENERAL DE SALUD","Sun",1,20.6368644,-103.4385117
"420",2014-01-19,"JARDINES DE LOS ALAMOS","JARDINES DE LOS FRESNOS","JARDINES DEL VERGEL","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7535368,-103.371373
"421",2014-01-19,"JUAREZ","MELCHOR OCAMPO","COLLI EL","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.6241554,-103.4587054
"422",2014-01-19,"JUAREZ","MELCHOR OCAMPO","COLLI EL","VIOLACION LEY GENERAL DE SALUD","Sun",1,20.6241554,-103.4587054
"423",2014-01-19,"ALLENDE","PRIV. ALLENDE","UNIDAD REPUBLICA","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Sun",1,20.7241461,-103.3980833
"424",2014-01-19,"EJIDO","LAZARO CARDENAS","SAN ISIDRO EJIDAL","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Sun",1,20.728074,-103.3989656
"425",2014-01-19,"AGUSTIN MELGAR","JUAN DE LA BARRERA","LOMAS DE TABACHINES","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7505565,-103.3568712
"426",2014-01-19,"LAS FLORES","TUYAS","LOMAS DE TABACHINES","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7475348,-103.3604673
"427",2014-01-19,"AGATA","VALLE DE ZAPOPAN","VALLE DE LOS MOLINOS","CONTRA LA SALUD POSESION","Sun",1,20.6719563,-103.416501
"428",2014-01-19,"AGATA","VALLE DE ZAPOPAN","VALLE DE LOS MOLINOS","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Sun",1,20.6719563,-103.416501
"429",2014-01-19,"AGATA","VALLE DE ZAPOPAN","VALLE DE LOS MOLINOS","VIOLACION LEY GENERAL DE SALUD","Sun",1,20.6719563,-103.416501
"430",2014-01-19,"QUIRINO RIVERA","JUAN GARCIA","VILLAS DE GUADALUPE","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7545467,-103.3500936
"431",2014-01-19,"QUIRINO RIVERA","JUAN GARCIA","VILLAS DE GUADALUPE","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7545467,-103.3500936
"432",2014-01-19,"ALTAVISTA","COVADONGA","ALTAGRACIA","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7435479,-103.3935937
"433",2014-01-19,"CIRUELA","GRANADA","MESA COLORADA","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Sun",1,20.7611717,-103.3369965
"434",2014-01-19,"CIRUELA","GRANADA","MESA COLORADA","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Sun",1,20.7611717,-103.3369965
"435",2014-01-19,"SAUCE","AV. LAS TORRES","PARAISOS DEL COLLI","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Sun",1,20.6512016,-103.4534125
"436",2014-01-19,"BRILLANTE","GUARDIA NACIONAL","FORTIN EL","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.6305932,-103.4721944
"437",2014-01-19,"AZUCENA","AV. DE JESUS","CASITAS LAS","VIOLENCIA INTRAFAMILIAR","Sun",1,20.7431664,-103.4244239
"438",2014-01-19,"PASEO DE LAS ARAUCARIAS","PIPILA","TABACHINES","AGRESION FISICA HACIA LAS PERSONAS","Sun",1,20.7406004,-103.3646045
"439",2014-01-19,"SANTA LUCIA","JUAN DIEGO","TEPEYAC","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7262532,-103.3830009
"440",2014-01-19,"MARGARITA MAZA DE JUAREZ","GUADALUPE VICTORIA","ARROYO HONDO","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7402041,-103.3469486
"441",2014-01-19,"FRAY ANTONIO CRUZADO","LAZARO CARDENAS","PARQUES DE TESISTAN","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.7934589,-103.4704727
"442",2014-01-19,"RAMON CORONA","HIDALGO","TESISTAN","AGRESION FISICA HACIA LAS PERSONAS","Sun",1,20.7187777,-103.3487358
"443",2014-01-19,"LIRIO","BELENES","MAGDALENA LA","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Sun",1,20.6719563,-103.416501
"444",2014-01-19,"LIRIO","BELENES","MAGDALENA LA","VIOLACION LEY GENERAL DE SALUD","Sun",1,20.6719563,-103.416501
"445",2014-01-19,"CARR. A COLOTLAN","CERRO DE MILPILLAS","MILPILLAS","RETENIDO PARA DECLARACION","Sun",1,20.6719563,-103.416501
"446",2014-01-19,"AV. DE LOS LIRIOS","AV. LAS TORRES","PRADOS DE SANTA LUCIA","CONTRA LA SALUD POSESION","Sun",1,20.7262532,-103.3830009
"447",2014-01-19,"QUIRINO RIVERA","ANDRES JIMENEZ","VILLAS DE GUADALUPE","HOMICIDIO","Sun",1,20.7545467,-103.3500936
"448",2014-01-20,"SANTA MARTHA","PERIFERICO","SANTA MARGARITA","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Mon",1,20.7302775,-103.4131257
"449",2014-01-20,"SANTA MARTHA","PERIFERICO","SANTA MARGARITA","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.7302775,-103.4131257
"450",2014-01-20,"CORONA BOREAL","SIRIO","ARBOLEDAS","REALIZAR O SOSTENER ACTOS DE EXHIBICIONISMO OBSCENO EN LUGARES O VIA PUBLICA","Mon",1,20.6288655,-103.4239163
"451",2014-01-20,"AV. RAFAEL SANZIO ","ADMINISTRADORES","ARCOS DE GUADALUPE","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.6638898,-103.431366
"452",2014-01-20,"AV. DE LAS ROSAS","LA MORENA","CHAPALITA SUR","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.6568393,-103.4133627
"453",2014-01-20,"PLOMO","PLATINO","ARENALES TAPATIOS","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.6353307,-103.4683712
"454",2014-01-20,"PUERTO TEHUANTEPEC","PUERTO DE TAMPICO","MIRAMAR","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Mon",1,20.6393357,-103.4502014
"455",2014-01-20,"PUERTO TEHUANTEPEC","PUERTO DE TAMPICO","MIRAMAR","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.6393357,-103.4502014
"456",2014-01-20,"RAFAEL VEGA SANCHEZ","ANTONIO MADRAZO","CONSTITUCION","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Mon",1,20.7288519,-103.3662088
"457",2014-01-20,"RAFAEL VEGA SANCHEZ","ANTONIO MADRAZO","CONSTITUCION","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.7288519,-103.3662088
"458",2014-01-20,"CARR. A NEXTIPAC","PROL. RAMON CORONA","NEXTIPAC","CONTRA LA SALUD POSESION","Mon",1,20.6719563,-103.416501
"459",2014-01-20,"AV. DE LA  PATRIA","AV. GUADALUPE","JARDINES DE GUADALUPE","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.6646329,-103.4239529
"460",2014-01-20,"PLATA","CANTERA BLANCA","BALCONES DE LA CANTERA","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.7430197,-103.3535859
"461",2014-01-20,"DIVISION DEL NORTE","FRANCISCO VILLA","DIVISION DEL NORTE","ARMAS Y OBJETOS PROHIBIDOS","Mon",1,20.7335314,-103.3563682
"462",2014-01-20,"LAPIZLAZULI","BOGOTA","VALLE DE LOS MOLINOS","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Mon",1,20.6719563,-103.416501
"463",2014-01-20,"SONORA","JOAQUIN ANGULO","SAN JUAN DE OCOTAN","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Mon",1,20.7129085,-103.4511721
"464",2014-01-20,"PARRAL","OCAMPO","SAN JUAN DE OCOTAN","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Mon",1,20.7059379,-103.450983
"465",2014-01-20,"PARRAL","OCAMPO","SAN JUAN DE OCOTAN","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.7059379,-103.450983
"466",2014-01-20,"AV. DE LA PATRIA","LUDWIG VAN BEETHOVEN","ESTANCIA LA","CONTRA LA SALUD POSESION","Mon",1,20.6701512,-103.4241825
"467",2014-01-20,"MISION DEL BOSQUE","AV. PASEO DE LAS AVES","MISION DEL BOSQUE","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.7618268,-103.3885246
"468",2014-01-20,"LUIS MANUEL ROJAS","PRIV. ANTONIO ANCONA","CONSTITUCION","VIOLACION LEY GENERAL DE SALUD","Mon",1,20.7321835,-103.3637565
"469",2014-01-20,"AV. HIDALGO","5 DE MAYO","CABECERA MUNICIPAL","ENTORPECER LA CORRECTA PRESTACION DE LOS SERVIDORES PUBLICOS","Mon",1,25.7346335,-100.1953494
"470",2014-01-20,"AV. HIDALGO","5 DE MAYO","CABECERA MUNICIPAL","TALA O PODA DE ARBOLES SIN AUTORIZACION","Mon",1,25.7346335,-100.1953494
"471",2014-01-20,"FELIPE ZETTER","MARICELA GUERRERO","PASEOS DEL SOL","ROBO NEGOCIO","Mon",1,20.6351334,-103.4325814
"472",2014-01-20,"AV. MARIANO OTERO","AMADO NERVO","JARDINES DEL SOL","DETENIDO VEHICULO CON IRREGULARIDADES","Mon",1,20.6429463,-103.4122279
"473",2014-01-20,"CAMINO VIEJO A TESISTAN","AV. BASE AEREA MILITAR","NUEVO MEXICO","TRIPULAR VEHICULO CON REPORTE DE ROBO","Mon",1,20.7525874,-103.4311796
"474",2014-01-21,"JARDINES DE LA PRIMAVERA","JARDINES DE LAS PALMAS","JARDINES DEL VERGEL","QUEBRANTAMIENTO DE SELLOS","Tues",1,20.7586384,-103.3619822
"475",2014-01-21,"BLVR. BOSQUES DE SAN ISIDRO","INTERIOR DEL BOSQUE","CENTINELA EL","VIOLACION LEY GENERAL DE SALUD","Tues",1,20.7514694,-103.3845355
"476",2014-01-21,"VOLCAN POPOCATEPETL","VOLCAN FUJIYAMA","COLLI EL","VIOLACION LEY GENERAL DE SALUD","Tues",1,20.6431192,-103.4311964
"477",2014-01-21,"PROFRA. IDOLINA GAONA DE COSIO","4a. PONIENTE","NUEVO MEXICO","PLEITOS O RIÑAS","Tues",1,20.7658792,-103.445256
"478",2014-01-21,"INDEPENDENCIA","LUDWIG VAN BEETHOVEN","PARQUE METROPOLITANO","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Tues",1,20.6756553,-103.4368814
"479",2014-01-21,"SANTA MERCEDES","JESUS","CASITAS LAS","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Tues",1,20.7424653,-103.4207659
"480",2014-01-21,"GRANATE","BELISARIO DOMINGUEZ","MARIANO OTERO","LESIONES","Tues",1,20.632316,-103.4513689
"481",2014-01-21,"SANTA MERCEDES","JESUS","SANTA MARGARITA","VIOLACION LEY GENERAL DE SALUD","Tues",1,20.7264599,-103.4225802
"482",2014-01-21,"GRAL. LUIS GONZAGA OSOLLO","GRAL. ENRIQUE GOROSTIETA","HEROES NACIONALES","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Tues",1,20.7654427,-103.4527281
"483",2014-01-21,"PERIFERICO","ALVARO OBREGON","VICTOR HUGO","TENTATIVA DE ROBO PERSONA","Tues",1,20.7386905,-103.3799337
"484",2014-01-21,"BLVR. DEL RODEO","PROL. JOSE MARIA PINO SUAREZ","CONJUNTO LAURELES","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Tues",1,20.7330311,-103.3872506
"485",2014-01-21,"ALVARO OBREGON","CAMPESINOS","EMILIANO ZAPATA","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Tues",1,20.750684,-103.3642967
"486",2014-01-21,"GRAL. MANUEL ANAYA","GABRIEL MARQUEZ","VENUSTIANO CARRANZA","TRIPULAR VEHICULO CON REPORTE DE ROBO","Tues",1,20.7246551,-103.359552
"487",2014-01-21,"AV. GUADALUPE","MISION DE SAN LORENZO","CHAPALITA INN","LESIONES","Tues",1,20.659084,-103.4450885
"488",2014-01-21,"AV. RAFAEL SANZIO","LUDWIG VAN BEETHOVEN","ESTANCIA LA","DETENIDO CON ORDEN DE APREHENSION","Tues",1,20.6710596,-103.4310181
"489",2014-01-21,"AV. DE LA PATRIA","REAL ACUEDUCTO","PLAZA ANDARES","DETENIDO VEHICULO CON IRREGULARIDADES","Tues",1,20.7104951,-103.412672
"490",2014-01-21,"AV. TABACHINES","AV. DE LA PATRIA","LOMA BONITA EJIDAL","TRIPULAR MOTOCICLETA CON REPORTE DE ROBO","Tues",1,20.6270858,-103.4025732
"491",2014-01-22,"DELLI","AV. INDIGENA","MESA COLORADA PONIENTE","DAÑOS EN LAS COSAS","Wed",1,20.7721226,-103.3468012
"492",2014-01-22,"GALILEO GALILEI","CANOPUS","ARBOLEDAS","TRIPULAR VEHICULO CON REPORTE DE ROBO","Wed",1,20.6293651,-103.4282368
"493",2014-01-22,"FRANCISCO I. MADERO","PROL. MARIANO OTERO","MARIANO OTERO","AGRESION FISICA HACIA LAS PERSONAS","Wed",1,20.6305578,-103.4549586
"494",2014-01-22,"LUCIO BLANCO","REFORMA","TESISTAN","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.7306499,-103.3984567
"495",2014-01-22,"4a. ORIENTE","PROFRA. IDOLINA GAONA DE COSIO","JARDINES DE NUEVO MEXICO","VIOLENCIA INTRAFAMILIAR","Wed",1,22.1380469,-100.9155572
"496",2014-01-22,"AV. D","AND. 10","TIGRE EL","MOLESTAR O CAUSAR DAÑO A LAS PERSONAS O A SUS BIENES","Wed",1,20.7387736,-103.4306937
"497",2014-01-22,"AV. ADOLFO LOPEZ MATEOS","NICOLAS BRAVO","MIGUEL DE LA MADRID HURTADO","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.6719563,-103.416501
"498",2014-01-22,"ANGULO","SONORA","SAN JUAN DE OCOTAN","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.7131485,-103.452506
"499",2014-01-22,"VALLE DE ZAPOPAN","CUARZO","VALLE DE LOS MOLINOS","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.7544434,-103.3794764
"500",2014-01-22,"VOLCAN DE FUEGO","VOLCAN POPOCATEPETL","COLLI EL","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.6428825,-103.4248394
"501",2014-01-22,"CALZ. DEL FEDERALISMO NORTE","FRANCISCO VILLA","LOMAS DEL BATAN","LESIONES","Wed",1,20.7226994,-103.3529891
"502",2014-01-22,"MORELOS","SAUCITO","LOMAS DEL BATAN","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.7448869,-103.3404943
"503",2014-01-22,"AND. 20 DE NOVIEMBRE","28 DE ENERO","CABECERA MUNICIPAL","VIOLACION LEY GENERAL DE SALUD","Wed",1,25.7887836,-100.3385976
"504",2014-01-22,"GRAL. MANUEL M. DIEGUEZ","PRIV. VENUSTIANO CARRANZA","CONSTITUCION","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Wed",1,20.7262807,-103.3683427
"505",2014-01-22,"PROL. JOSE PARRES ARIAS","AV. LAS TORRES","COLINAS DE LOS BELENES","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Wed",1,20.7495632,-103.3778863
"506",2014-01-22,"FRANCISCO VILLA","PLAN DE AYALA","DIVISION DEL NORTE","VIOLACION LEY GENERAL DE SALUD","Wed",1,20.7325965,-103.3541
"507",2014-01-22,"CARR. A SALTILLO","AV. DE LA PATRIA","ATEMAJAC DEL VALLE","LESIONES","Wed",1,20.7183347,-103.3455152
"508",2014-01-22,"GALEANA","LAS ROSAS","GIRASOLES ELITE","ROBO PERSONA","Wed",1,20.7218589,-103.3969884
"509",2014-01-22,"MESA DEL NORTE","ATL","MESA COLORADA PONIENTE","VIOLENCIA INTRAFAMILIAR","Wed",1,20.7688377,-103.3450269
"510",2014-01-22,"LA LOMA","FRANCISCO SARABIA","MIGUEL HIDALGO","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Wed",1,20.7289541,-103.3469466
"511",2014-01-22,"ZAPOTLAN","GUADALAJARA","BENITO JUAREZ","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Wed",1,20.7335094,-103.3391693
"512",2014-01-22,"SANTA ESTHER","SANTA LAURA","SANTA MARGARITA","LESIONES","Wed",1,20.7280039,-103.4138487
"513",2014-01-22,"CTO. DE LAS FLORES OTE.","REMANSO DE LOS LIRIOS","BUGAMBILIAS","PORTACION DE ARMA DE FUEGO","Wed",1,20.680665,-103.4032447
"514",2014-01-22,"CTO. DE LAS FLORES OTE.","REMANSO DE LOS LIRIOS","BUGAMBILIAS","RETENIDO PARA DECLARACION","Wed",1,20.680665,-103.4032447
"515",2014-01-22,"FELIPE RUVALCABA","VOLCAN COTOPAXI","COLLI EL","TRIPULAR VEHICULO CON REPORTE DE ROBO","Wed",1,20.6401445,-103.4256838
"516",2014-01-23,"EMILIANO ZAPATA","EJIDO","ATEMAJAC DEL VALLE","AMENAZAS","Thurs",1,20.7189061,-103.3513682
"517",2014-01-23,"AV. IMPERIO","MORELOS","EXPERIENCIA LA","VIOLACION LEY GENERAL DE SALUD","Thurs",1,20.7283325,-103.3360691
"518",2014-01-23,"AV. TABACHINES","OBREROS","NUEVO VERGEL","VIOLACION LEY GENERAL DE SALUD","Thurs",1,20.7658575,-103.3486663
"519",2014-01-23,"AV. MANUEL AVILA CAMACHO","AV. DE LA PATRIA","RESIDENCIAL PATRIA","ROBO NEGOCIO CON SEGURIDAD PRIVADA","Thurs",1,20.7179111,-103.3837452
"520",2014-01-23,"JAIME GOMEZ","FELIPE RUVALCABA","PASEOS DEL SOL","VIOLACION LEY GENERAL DE SALUD","Thurs",1,20.6379958,-103.4321659
"521",2014-01-23,"PASEO ROYAL COUNTRY","AV. DE LA PATRIA","PATIO PATRIA","ROBO NEGOCIO CON SEGURIDAD PRIVADA","Thurs",1,20.6719563,-103.416501
"522",2014-01-23,"AV. MARIANO OTERO","PERIFERICO","PASEOS DEL SOL","VIOLACION LEY GENERAL DE SALUD","Thurs",1,20.6328255,-103.4279576
"523",2014-01-23,"ORO","ANTIGUO CAMINO A TESISTAN","SAN JOSE DEL BAJIO","VIOLACION LEY GENERAL DE SALUD","Thurs",1,20.7330305,-103.4033896
"524",2014-01-23,"AV. JUAN PABLO II","FERNANDO ARANGUREN","PLAZA BELENES","ROBO NEGOCIO CON SEGURIDAD PRIVADA","Thurs",1,20.7349694,-103.3804428
"525",2014-01-23,"GUADALUPE VICTORIA","MORELOS","SANTA ANA TEPETITLAN","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Thurs",1,20.6200581,-103.4602491
"526",2014-01-23,"FLOR DE SAN JUAN","VIOLETAS","ANGELES DE NEXTIPAC LOS","ULTRAJES A LA MORAL Y A LAS BUENAS COSTUMBRES","Thurs",1,20.6719563,-103.416501
"527",2014-01-23,"PIO V ENRIQUEZ","JACINTO REYES","VILLAS DE GUADALUPE","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Thurs",1,20.7553073,-103.3485401
"528",2014-01-23,"FRANCISCO SARABIA","LA LOMA","MIGUEL HIDALGO","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Thurs",1,20.7469826,-103.3422031
"529",2014-01-23,"JACINTO PEÑA","QUIRINO RIVERA","VILLAS DE GUADALUPE","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Thurs",1,20.7533004,-103.3447228
"530",2014-01-23,"CHICHARO","CARR. A SALTILLO","MESA COLORADA","CONSUMIR ESTUPEFACIENTES, PSICOTROPICOS O INHALAR TOXICOS EN V.P.","Thurs",1,20.7631349,-103.3403657
"531",2014-01-23,"TOMAS NAVA","PIO V ENRIQUEZ","VILLAS DE GUADALUPE","VIOLENCIA INTRAFAMILIAR","Thurs",1,20.7546883,-103.3485031
"532",2014-01-23,"CARR. A SALTILLO","CHICHARO","MESA COLORADA","CONTRA LA SALUD POSESION","Thurs",1,20.6719563,-103.416501
"533",2014-01-23,"CARR. A SALTILLO","CHICHARO","MESA COLORADA","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Thurs",1,20.6719563,-103.416501
"534",2014-01-23,"PLAN DE AYALA","TRATADO DE CAMPECHE","PARQUES DEL AUDITORIO","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Thurs",1,20.7342451,-103.3486213
"535",2014-01-23,"AV. INDIGENA","NEGRI","MESA COLORADA PONIENTE","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Thurs",1,20.7706612,-103.3460919
"536",2014-01-23,"AV. ADOLFO LOPEZ MATEOS","CALZ. JOSE GUADALUPE GALLO","AGUA BLANCA","APOYO A OTRAS DEPENDENCIAS","Thurs",1,20.6313821,-103.4158532
"537",2014-01-24,"SAN MATEO 1595","PASEO RIO BLANCO","PARQUES DE TESISTAN","ROBO ACCESORIOS DE VEHICULO","Fri",1,20.7929897,-103.4684726
"538",2014-01-24,"CARR. A NOGALES","BELENES","VENTA DEL ASTILLERO LA","ROBO ACCESORIOS DE VEHICULO","Fri",1,20.6719563,-103.416501
"539",2014-01-24,"AV. DE LA PATRIA","AV. MANUEL J. CLOUTHIER","CHAPALITA DE OCCIDENTE","VIOLACION LEY GENERAL DE SALUD","Fri",1,20.6603367,-103.4236468
"540",2014-01-24,"5 DE MAYO","AV. AVIACION ","SAN JUAN DE OCOTAN","VIOLACION LEY GENERAL DE SALUD","Fri",1,20.7115989,-103.450317
"541",2014-01-24,"MAZAMITLA","PRIV. AMECA 1","BENITO JUAREZ NORTE","AMENAZAS","Fri",1,20.7384153,-103.3385668
"542",2014-01-24,"BLVD. DE LOS CHARROS","DEL RODEO","VIGIA EL","ROBO INTERIOR DE VEHICULO","Fri",1,20.7360692,-103.3946648
"543",2014-01-24,"AV. VALLARTA","RAFAEL SANZIO","CAMICHINES VALLARTA","ROBO NEGOCIO CON SEGURIDAD PRIVADA","Fri",1,20.6804312,-103.4285536
"544",2014-01-24,"AV. GUADALUPE","AV. DE LA PATRIA","JARDINES DE GUADALUPE","VIOLACION LEY GENERAL DE SALUD","Fri",1,20.662612,-103.422064
"545",2014-01-24,"AV. VALLARTA","RAFAEL SANZIO","CAMICHINES VALLARTA","ROBO NEGOCIO CON SEGURIDAD PRIVADA","Fri",1,20.6804312,-103.4285536
"546",2014-01-24,"BONAMPAK","IZAMAL","PINAR DE LA CALMA","VIOLACION LEY GENERAL DE SALUD","Fri",1,20.6520875,-103.4247503
"547",2014-01-24,"LUIS MANUEL ROJAS","GRAL. MELITON ALBAÑEZ","CONSTITUCION","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Fri",1,20.7321835,-103.3637565
"548",2014-01-24,"GRAL. SALVADOR GONZALEZ","AV. VENUSTIANO CARRANZA","CONSTITUCION","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Fri",1,20.7301219,-103.3632685
"549",2014-01-24,"PRIV. VENUSTIANO CARRANZA","JOSEFA ORTIZ DE DOMINGUEZ","LOMAS DEL BATAN","PORTACION DE ARMA DE FUEGO","Fri",1,20.7311914,-103.3697954
"550",2014-01-24,"AV. PRINCIPAL","INDEPENDENCIA","MARTINICA LA","ALTERAR LA TRANQUILIDAD O EL ORDEN PUBLICO","Fri",1,20.6719563,-103.416501
"551",2014-01-24,"DE LOS HUEJOTES","EMILIANO ZAPATA","LOMAS DE TABACHINES","INGERIR BEBIDAS ALCOHOLICAS EN LUGARES PUBLICOS NO AUTORIZADOS","Fri",1,20.7545327,-103.3591454
"552",2014-01-24,"MIGUEL ANGEL","AV. VALLARTA","REAL VALLARTA","MOLESTAR O CAUSAR DAÑO A LAS PERSONAS O A SUS BIENES","Fri",1,20.6762576,-103.4243495
"553",2014-01-24,"MIGUEL ANGEL","AV. VALLARTA","REAL VALLARTA","PORTACION DE ARMA DE FUEGO","Fri",1,20.6762576,-103.4243495
"554",2014-01-24,"AV. VALLARTA","RAFAEL SANZIO","CAMICHINES VALLARTA","DETENIDO VEHICULO CON IRREGULARIDADES","Fri",1,20.6804312,-103.4285536
