"","address","lat","lon"
"1288","AGUSTIN MELGAR,SANTA MONICA DE LOS CHORRITOS,Zapopan",20.6719563,-103.416501
"1289","RIO CIHUATLAN,LOMA BONITA EJIDAL,Zapopan",20.6259256,-103.4038838
"1290","MUTUALISMO,GUSA LA,Zapopan",20.722996,-103.365803
"1291","SONORA,SAN JUAN DE OCOTAN,Zapopan",20.7129085,-103.4511721
"1292","PARRAL,SAN JUAN DE OCOTAN,Zapopan",20.7059379,-103.450983
"1293","AV. DE LAS AMERICAS,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"1294","MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1295","TLALPAN,BRISEÑO EL,Zapopan",20.6222225,-103.4392671
"1296","MERCURIO,BRISEÑO EL,Zapopan",20.6350154,-103.4604285
"1297","ZOQUIPAN,ZOQUIPAN,Zapopan",20.7171433,-103.3664991
"1298","PROL. MARIANO OTERO,JARDINES DEL SOL,Zapopan",20.6429463,-103.4122279
"1299","ANGULO,SAN JUAN DE OCOTAN,Zapopan",20.7131485,-103.452506
"1300","CALCITA,ARENALES TAPATIOS,Zapopan",20.6338052,-103.4587488
"1301","ARCO PERTINAX,ARCOS DE ZAPOPAN,Zapopan",20.7419753,-103.4057069
"1302","ARCO PERTINAX,ARCOS DE ZAPOPAN,Zapopan",20.7419753,-103.4057069
"1303","ARCO BIZANTINO,ARCOS DE ZAPOPAN,Zapopan",20.7382392,-103.4089472
"1304","ARCO BENAVENTE,ARCOS DE ZAPOPAN,Zapopan",20.7433939,-103.406765
"1305","CAMINO VIEJO A TESISTAN,NUEVO MEXICO,Zapopan",20.7525874,-103.4311796
"1306","CAMINO VIEJO A TESISTAN,NUEVO MEXICO,Zapopan",20.7525874,-103.4311796
"1307","ALTA VIÑA,ALTAGRACIA,Zapopan",20.7431908,-103.3926668
"1308","GLADIOLA,MAGDALENA LA,Zapopan",20.6719563,-103.416501
"1309","AV. TESISTAN,TUZANIA LA,Zapopan",20.7379951,-103.4118253
"1310","MELCHOR OCAMPO,TESISTAN,Zapopan",20.8011652,-103.4813654
"1311","VOLCAN PARICUTIN,COLLI EL,Zapopan",20.6422572,-103.4286004
"1312","SAN JUAN BOSCO,LOMAS DE SAN GONZALO,Zapopan",20.7035195,-103.4105669
"1313","5a. NORTE,JARDINES DE NUEVO MEXICO,Zapopan",20.7165255,-103.4021272
"1314","PROFRA. IDOLINA GAONA DE COSIO,JARDINES DE NUEVO MEXICO,Zapopan",20.7552947,-103.4358244
"1315","HIDALGO,TESISTAN,Zapopan",20.7614265,-103.4440143
"1316","COSTA CHICA,MIRAMAR,Zapopan",20.6413701,-103.4599431
"1317","PARRAL,SAN JUAN DE OCOTAN,Zapopan",20.7059379,-103.450983
"1318","AV. VALLE DE TESISTAN,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1319","MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1320","MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1321","ARCO NUREMBERG,ARCOS DE ZAPOPAN,Zapopan",20.744567,-103.4048144
"1322","CARR. A COLOTLAN,MOLINOS LOS,Zapopan",20.6719563,-103.416501
"1323","MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1324","MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1325","AV. DE LOS TABACHINES,TABACHINES,Zapopan",20.7658575,-103.3486663
"1326","DIVISION DEL NORTE,DIVISION DEL NORTE,Zapopan",20.7335314,-103.3563682
"1327","CALZ. NORTE,CIUDAD GRANJA,Zapopan",20.6859919,-103.4491129
"1328","PERIFERICO,MARIANO OTERO,Zapopan",20.6306877,-103.4360547
"1329","PERIFERICO,ARCOS DE ZAPOPAN,Zapopan",20.7401426,-103.3874468
"1330","COLON,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1331","AND. 20 DE NOVIEMBRE,CABECERA MUNICIPAL,Zapopan",25.7887836,-100.3385976
"1332","AND. ARTILLEROS,UNIDAD REPUBLICA,Zapopan",20.7241461,-103.3980833
"1333","PERIFERICO,PARAISOS DEL COLLI,Zapopan",20.6481206,-103.4433344
"1334","TUNA,VISTAS DE TESISTAN,Zapopan",20.7624488,-103.3355581
"1335","SANTA ADRIANA,LOMAS DE SAN GONZALO,Zapopan",20.7060443,-103.4109175
"1336","CURTIDORES,NUEVO VERGEL,Zapopan",20.7524555,-103.3658623
"1337","AV. VALLARTA,LA GRAN PLAZA,Zapopan",20.6737931,-103.4047639
"1338","MELCHOR OCAMPO,VIGIA EL,Zapopan",20.7336002,-103.3909849
"1339","AV. SANTA LUCIA,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1340","AV. SANTA LUCIA,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1341","CARR. A NEXTIPAC,NEXTIPAC,Zapopan",20.6719563,-103.416501
"1342","AV. SANTA MARGARITA,RESIDENCIAL SANTA MARGARITA,Zapopan",20.729901,-103.4281778
"1343","LUIS MANUEL ROJAS,CONSTITUCION,Zapopan",20.7321835,-103.3637565
"1344","SAN MIGUEL,VICENTE GUERRERO,Zapopan",20.721493,-103.3943922
"1345","GUADALUPE VICTORIA,SANTA ANA TEPETITLAN,Zapopan",20.6200581,-103.4602491
"1346","LUIS QUINTERO,AUDITORIO,Zapopan",20.7341996,-103.3473357
"1347","AV. ADOLFO LOPEZ MATEOS,CIUDAD DEL SOL,Zapopan",20.6524397,-103.4020185
"1348","CALZ. FEDERALISMO NORTE,AUDITORIO,Zapopan",20.7350464,-103.3507898
"1349","DEL LIENZO,VIGIA EL,Zapopan",20.7329425,-103.3927984
"1350","PALMAS,FRESNO EL,Zapopan",20.7611356,-103.3661914
"1351","EL ZAPOTE,TIGRE EL,Zapopan",20.7595538,-103.4273734
"1352","AV. ATEMAJAC,ATEMAJAC DEL VALLE,Zapopan",20.7088692,-103.3140193
"1353","16 DE SEPTIEMBRE,SAN JUAN DE OCOTAN,Zapopan",20.7113431,-103.4551728
"1354","OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.7084981,-103.4575394
"1355","OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.7084981,-103.4575394
"1356","LIBERTAD,SAN JUAN DE OCOTAN,Zapopan",20.712892,-103.4528582
"1357","OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.7084981,-103.4575394
"1358","AV. DE LOS CEREZOS,TUZANIA LA,Zapopan",20.7350234,-103.4116676
"1359","SABINO DELGADO,SAN ISIDRO EJIDAL,Zapopan",20.7297519,-103.3981281
"1360","AV. ADOLFO LOPEZ MATEOS,FUENTES LAS,Zapopan",20.6323168,-103.4153161
"1361","CROMITA,ARENALES TAPATIOS,Zapopan",20.6338231,-103.4592255
"1362","CROMITA,ARENALES TAPATIOS,Zapopan",20.6338231,-103.4592255
"1363","FLOR DE AZAHAR,ANGELES DE NEXTIPAC LOS,Zapopan",20.6719563,-103.416501
"1364","8a. ORIENTE,JARDINES DE NUEVO MEXICO,Zapopan",20.716454,-103.4028574
"1365","AZTECAS,LOMAS DEL CENTINELA,Zapopan",20.7610006,-103.3621226
"1366","GRAL. PABLO QUIROGA,GUSA LA,Zapopan",20.7254124,-103.3666317
"1367","IGNACIO ESPINOZA,VILLAS DE GUADALUPE,Zapopan",20.7547661,-103.3407106
"1368","FRESNO,LOMAS DEL CENTINELA,Zapopan",20.7617119,-103.3661059
"1369","BRUNO TRAVENS,JARDINES UNIVERSIDAD,Zapopan",20.6888728,-103.4182987
"1370","PROL. LA CALMA,AGRICOLA,Zapopan",20.6355768,-103.414924
"1371","AHUIZOTL,CIUDAD DEL SOL,Zapopan",20.6473923,-103.4062743
"1372","FRESA,MIRADOR ESCONDIDO,Zapopan",20.7648002,-103.3324185
"1373","PERIFERICO,ESTADIO OMNILIFE,Zapopan",20.6819068,-103.4625919
"1374","CARR. A NOGALES,SAN JUAN DE OCOTAN,Zapopan",20.7132464,-103.476142
"1375","AV. AVIACION,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1376","ABEL SALGADO VELASCO,AGUA FRIA,Zapopan",20.7467444,-103.3476714
"1377","16 DE SEPTIEMBRE,SAN JUAN DE OCOTAN,Zapopan",20.7113431,-103.4551728
"1378","SAN FELIPE,RESIDENCIAL SANTA MARGARITA,Zapopan",20.7408508,-103.4199342
"1379","16 DE SEPTIEMBRE,SAN JUAN DE OCOTAN,Zapopan",20.7113431,-103.4551728
"1380","AV. DR. ANGEL LEAÑO,PARQUES DE ZAPOPAN,Zapopan",20.747419,-103.4159932
"1381","DE LAS AZUCENAS,VILLAS DE TESISTAN,Zapopan",20.7361939,-103.4236555
"1382","SANTA TERESA,RESIDENCIAL SANTA MARGARITA,Zapopan",20.729837,-103.4129343
"1383","ARCO FLECHA,ARCOS DE ZAPOPAN,Zapopan",20.7431294,-103.4046732
"1384","ATOTONILCO,NUEVO MEXICO,Zapopan",20.7610952,-103.3903983
"1385","TOMAS SANDOVAL,INDIGENA DE MEZQUITAN,Zapopan",20.7397261,-103.3327023
"1386","FELIPE ZETTER,PASEOS DEL SOL,Zapopan",20.6351334,-103.4325814
"1387","5a. NORTE,JARDINES DE NUEVO MEXICO,Zapopan",20.7165255,-103.4021272
"1388","PROL. AV. GUADALUPE,PARAISOS DEL COLLI,Zapopan",20.6206499,-103.4180072
"1389","AV. LIBERTADORES,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1390","AV. VALLE DE LOS MOLINOS,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1391","AV. VALLE DE TESISTAN,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1392","LAPISLAZULI,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1393","BLVR. BOSQUES DE SAN ISIDRO,PLAZA SAN ISIDRO,Zapopan",20.7499198,-103.3851108
"1394","SANTA MARIA,TEPEYAC,Zapopan",20.7249323,-103.384734
"1395","AV. VALLARTA,LA GRAN PLAZA,Zapopan",20.6737931,-103.4047639
"1396","BLVR. DEL RODEO,VIGIA EL,Zapopan",20.7349559,-103.3909145
"1397","7a. SUR,JARDINES DE NUEVO MEXICO,Zapopan",20.7164648,-103.4028836
"1398","CANARIO,SOLEDAD LA,Zapopan",20.6719563,-103.416501
"1399","REFORMA,NEXTIPAC,Zapopan",19.3424953,-99.1359108
"1400","PIEDRAS NEGRAS,MIGUEL HIDALGO,Zapopan",20.7469216,-103.3418197
"1401","RAMON CORONA,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1402","SANTA LUISA,SANTA MARGARITA,Zapopan",20.7275205,-103.4068439
"1403","SANTA LUISA,SANTA MARGARITA,Zapopan",20.7275205,-103.4068439
"1404","CDA. DE ALVARADO,ZOQUIPAN,Zapopan",20.7180749,-103.3684462
"1405","MEXICAS,VILLAS DEL IXTEPETE,Zapopan",20.6250901,-103.44044
"1406","OPALO,MESA COLORADA,Zapopan",20.7698332,-103.3391046
"1407","5 DE MAYO,SAN JUAN DE OCOTAN,Zapopan",20.7115989,-103.450317
"1408","LIMONITA,ARENALES TAPATIOS,Zapopan",20.6343324,-103.4620345
"1409","AV. DE LOS MOLINOS,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1410","AV. DE LOS MOLINOS,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1411","AV. DE LA PATRIA,PLAZA PATRIA,Zapopan",20.6923658,-103.4153081
"1412","AV. HIDALGO,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"1413","AV. HIDALGO,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"1414","PROL. MARIANO OTERO,MARIANO OTERO,Zapopan",20.6299807,-103.4459941
"1415","GUSTAVO PEÑA,PASEOS DEL SOL,Zapopan",20.6384926,-103.4359116
"1416","LOPEZ MATEOS,COPALA,Zapopan",20.6719563,-103.416501
"1417","AV. DEL PINAR SUR,PINAR DE LA CALMA,Zapopan",20.6206499,-103.4180072
"1418","JUAREZ,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"1419","JUAREZ,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"1420","NUBE,FORTIN EL,Zapopan",20.6319216,-103.4701294
"1421","CATEMACO ,MARCELINO GARCIA BARRAGAN,Zapopan",20.7718873,-103.4453568
"1422","GEORGE F. HANDEL,LOMAS DE GUADALUPE,Zapopan",20.6714305,-103.4202632
"1423","FELIPE ZETTER,PASEOS DEL SOL,Zapopan",20.6351334,-103.4325814
"1424","CARR. A NEXTIPAC,NEXTIPAC,Zapopan",20.6719563,-103.416501
"1425","PRIV. TABACHIN,LOMAS DE TABACHINES,Zapopan",20.747267,-103.3624075
"1426","AV. AURELIO ORTEGA,SEATTLE,Zapopan",20.6882883,-103.3761392
"1427","AV. DE LOS NOVELISTAS,LOMAS UNIVERSIDAD,Zapopan",20.6843361,-103.4325653
"1428","AV. JESUS,BOVEDAS LAS,Zapopan",20.7282255,-103.4288488
"1429","CARR. A COLOTLAN,JARDINES DE LAS FUENTES,Zapopan",20.622825,-103.4092936
"1430","SAUL RODILES,CONSTITUCION,Zapopan",20.7286357,-103.3714262
"1431","CURTIDORES,NUEVO VERGEL,Zapopan",20.7524555,-103.3658623
"1432","INDEPENDENCIA,PARQUE METROPOLITANO,Zapopan",20.6756553,-103.4368814
"1433","EVA BRISEÑO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1434","MUTUALISMO,CONSTITUCION,Zapopan",20.7234466,-103.3657912
"1435","MUTUALISMO,CONSTITUCION,Zapopan",20.7234466,-103.3657912
"1436","AV. ADOLFO LOPEZ MATEOS,CHAPALITA SUR,Zapopan",20.6582924,-103.3981805
"1437","SABINO DELGADO,VIGIA EL,Zapopan",20.7287269,-103.392479
"1438","SABINO DELGADO,VIGIA EL,Zapopan",20.7287269,-103.392479
"1439","AV. VALLARTA,JOCOTAN,Zapopan",20.6781472,-103.4178613
"1440","LIC. SILVANO BARBA GONZALEZ,CONJUNTO LAURELES,Zapopan",20.7330311,-103.3872506
"1441","DR. MIGUEL GUTIERREZ,CONJUNTO LAURELES,Zapopan",20.7330311,-103.3872506
"1442","20 DE ENERO,SAN JUAN DE OCOTAN,Zapopan",20.7102468,-103.4522367
"1443","ARCO PERTINAX,ARCOS DE ZAPOPAN,Zapopan",20.7419753,-103.4057069
"1444","SANTA MONICA,SANTA MARGARITA,Zapopan",20.728197,-103.4187719
"1445","ARCO TRAJANO,ARCOS DE ZAPOPAN,Zapopan",20.7407895,-103.4116182
"1446","NIQUEL,ARENALES TAPATIOS,Zapopan",20.6364805,-103.4633269
"1447","SAN FRANCISCO DE SALES,SAN ISIDRO EJIDAL,Zapopan",20.7278032,-103.3966385
"1448","PARRAL,SAN JUAN DE OCOTAN,Zapopan",20.7059379,-103.450983
"1449","SAN MIGUEL,MARCELINO GARCIA BARRAGAN,Zapopan",20.7703285,-103.4447
"1450","AV. RIO BLANCO,MIRADOR DE SAN ISIDRO,Zapopan",20.7573338,-103.3882846
"1451","SAN FRANCISCO,SAN JUAN DE OCOTAN,Zapopan",20.7099944,-103.4537561
"1452","AV. HIDALGO,SAN ESTEBAN,Zapopan",20.7775607,-103.3768792
"1453","RIO LERMA,HUMEDO EL,Zapopan",20.6719563,-103.416501
"1454","RIO LERMA,HUMEDO EL,Zapopan",20.6719563,-103.416501
"1455","CALZ. JOSE GUADALUPE GALLO,AGUA BLANCA SUR,Zapopan",20.5991387,-103.4320491
"1456","CALZ. JOSE GUADALUPE GALLO,AGUA BLANCA SUR,Zapopan",20.5991387,-103.4320491
"1457","RIO LERMA,HUMEDO EL,Zapopan",20.6719563,-103.416501
"1458","HIDALGO,INDIGENA DE MEZQUITAN,Zapopan",20.7474352,-103.3670262
"1459","AV. ADOLFO LOPEZ MATEOS,GIRALDA LA,Zapopan",20.6431659,-103.4080846
"1460","RIO TOMATLAN,LOMA BONITA EJIDAL,Zapopan",20.6262568,-103.4048769
"1461","AV. VALLARTA,TULE EL,Zapopan",20.6781472,-103.4178613
"1462","AV. MANUEL AVILA CAMACHO,RESIDENCIAL PATRIA,Zapopan",20.7179111,-103.3837452
"1463","PARQUE LA PRIMAVERA,PARQUES DE TESISTAN,Zapopan",20.7989981,-103.4660932
"1464","AV. JUAN GIL PRECIADO,PATIO LA CIMA,Zapopan",20.6719563,-103.416501
"1465","16 DE SEPTIEMBRE,SAN JUAN DE OCOTAN,Zapopan",20.7113431,-103.4551728
"1466","TORMENTA,SANTA MONICA DE LOS CHORRITOS,Zapopan",20.6719563,-103.416501
"1467","SAN MATEO,LOMAS DE SAN GONZALO,Zapopan",20.7060443,-103.4109175
"1468","GUADALUPE VICTORIA,ARROYO HONDO,Zapopan",20.741332,-103.3489311
"1469","GROSELLA,MOLINOS LOS,Zapopan",20.6719563,-103.416501
"1470","COPERNICO,RESIDENCIAL MOCTEZUMA PONIENTE,Zapopan",20.653053,-103.4324653
"1471","AV. DE LOS CEREZOS,TUZANIA LA,Zapopan",20.7350234,-103.4116676
"1472","PASEO DEL CERENERO,NEXTIPAC,Zapopan",20.6719563,-103.416501
"1473","DATILES,TUZANIA LA,Zapopan",20.7344838,-103.4144071
"1474","DATILES,TUZANIA LA,Zapopan",20.7344838,-103.4144071
"1475","RIO TEPALCATEPEC,LOMA BONITA EJIDAL,Zapopan",20.622758,-103.4061674
"1476","MANUEL GONZALEZ,CONSTITUCION,Zapopan",20.7300525,-103.3589153
"1477","AV. ACUEDUCTO,PLAZA ACUEDUCTO,Zapopan",20.7315794,-103.4221205
"1478","AV. DE LA PATRIA,PLAZA ANDARES,Zapopan",20.7104951,-103.412672
"1479","ALDAMA,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1480","AV. DEL NIÑO OBRERO,FLORES LAS,Zapopan",20.6719563,-103.416501
"1481","HIDALGO,NEXTIPAC,Zapopan",19.3424953,-99.1359108
"1482","HIDALGO,NEXTIPAC,Zapopan",19.3424953,-99.1359108
"1483","AV. PASEO DE LAS AVES,MISION DEL BOSQUE,Zapopan",20.7612257,-103.3881124
"1484","CARLOS RIVERA ACEVES,MARTINICA LA,Zapopan",20.7517768,-103.3681676
"1485","OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.7084981,-103.4575394
"1486","OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.7084981,-103.4575394
"1487","PASEO VALLE REAL,PUERTA REAL,Zapopan",20.7209417,-103.4360749
"1488","LAZARO CARDENAS,MARIANO OTERO,Zapopan",20.6321755,-103.4477821
"1489","PASEO DE LAS ARBOLEDAS,TUZANIA LA,Zapopan",20.7327004,-103.4070531
"1490","PASEO DE LAS ARBOLEDAS,TUZANIA LA,Zapopan",20.7327004,-103.4070531
"1491","BLVR. DE LOS CHARROS,VIGIA EL,Zapopan",20.7360692,-103.3946648
"1492","AV. TUZANIA,TUZANIA LA,Zapopan",20.7348605,-103.4124263
"1493","AV. TUZANIA,TUZANIA LA,Zapopan",20.7348605,-103.4124263
"1494","AV. MARIANO OTERO,PLAZA DEL SOL,Zapopan",20.6504581,-103.3992177
"1495","MELCHOR OCAMPO,VIGIA EL,Zapopan",20.7336002,-103.3909849
"1496","TLAQUEPAQUE,LOMAS DE LA PRIMAVERA,Zapopan",20.6427902,-103.4758148
"1497","VICENTE SUAREZ,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1498","HORTENSIA,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1499","CARR. A SALTILLO,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1500","PERIFERICO,NUCLEO BELENES,Zapopan",20.7312153,-103.3342905
"1501","CARR. A SALTILLO,IXCATAN,Zapopan",20.6719563,-103.416501
"1502","5 DE MAYO,CABECERA MUNICIPAL,Zapopan",25.7887836,-100.3385976
"1503","BELISARIO DOMINGUEZ,MARIANO OTERO,Zapopan",20.6319507,-103.4483264
"1504","BELISARIO DOMINGUEZ,MARIANO OTERO,Zapopan",20.6319507,-103.4483264
"1505","INGENIEROS,JARDINES DE GUADALUPE,Zapopan",20.6652726,-103.4271096
"1506","LIBRAMIENTO CARRETERO BASE AEREA,COLEGIO DEL AIRE,Zapopan",20.7100581,-103.4578909
"1507","LIBRAMIENTO CARRETERO BASE AEREA,COLEGIO DEL AIRE,Zapopan",20.7100581,-103.4578909
"1508","VOLCAN PARICUTIN,COLLI EL,Zapopan",20.6422572,-103.4286004
"1509","RIO AMAZONA,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1510","PUENTE CHICO,HACIENDAS DE ZAPOPAN,Zapopan",20.7580313,-103.3803903
"1511","BAL,MIRADOR DEL SOL,Zapopan",20.6719563,-103.416501
"1512","PLUTARCO ELIAS CALLES,EMILIANO ZAPATA,Zapopan",20.7487873,-103.3643017
"1513","AV. DE LA PATRIA,JARDINES TEPEYAC,Zapopan",20.6588813,-103.4232827
"1514","PRIV. LAS FLORES,LOMAS DE TABACHINES,Zapopan",20.7499711,-103.3530306
"1515","ARTICULO 123,GUSA LA,Zapopan",20.7222664,-103.3640563
"1516","RAFAEL VEGA SANCHEZ,CONSTITUCION,Zapopan",20.7288519,-103.3662088
"1517","5 DE MAYO,SAN JUAN DE OCOTAN,Zapopan",20.7115989,-103.450317
"1518","LIBERTAD,SAN JUAN DE OCOTAN,Zapopan",20.712892,-103.4528582
"1519","LIBERTAD,SAN JUAN DE OCOTAN,Zapopan",20.712892,-103.4528582
"1520","AV. INDUSTRIA TEXTIL,REAL DEL BOSQUE,Zapopan",20.7490534,-103.3918302
"1521","DIVISION DEL NORTE,DIVISION DEL NORTE,Zapopan",20.7335314,-103.3563682
"1522","JARDIN DE LOS LAURELES,JARDIN REAL,Zapopan",20.7314829,-103.4406864
"1523","PETRONILO CISNADO,VILLAS DE GUADALUPE,Zapopan",20.7580131,-103.3413391
"1524","PROL. AV. GUADALUPE,ARENALES TAPATIOS,Zapopan",20.6586694,-103.4375221
"1525","5 DE MAYO,SAN JUAN DE OCOTAN,Zapopan",20.7115989,-103.450317
"1526","AV. VALLE DE COPALA,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1527","AV. DE LA PATRIA,PLAZA PATRIA,Zapopan",20.6923658,-103.4153081
"1528","PALOMA,VALLE DE NUEVO MEXICO,Zapopan",20.7605607,-103.3924805
"1529","AV. DE LAS CALANDRIAS,VILLAS LA LOMA,Zapopan",20.7496027,-103.3978802
"1530","SAN JUAN BOSCO,LOMAS DE SAN GONZALO,Zapopan",20.7035195,-103.4105669
"1531","AV. MANUEL J. CLOUTHIER,PLAZA CORDILLERAS,Zapopan",20.6612127,-103.4217858
"1532","PROL. AV. GUADALUPE,GLORIA DEL COLLI LA,Zapopan",20.6206499,-103.4180072
"1533","GUADALAJARA,LOMAS DE LA PRIMAVERA,Zapopan",20.6432022,-103.475677
"1534","GRAL. AGUSTIN OLACHEA,CONSTITUCION,Zapopan",20.7283292,-103.3695604
"1535","GRAL. AGUSTIN OLACHEA,CONSTITUCION,Zapopan",20.7283292,-103.3695604
"1536","BELENES,BENITO JUAREZ,Zapopan",20.7303043,-103.3396631
"1537","PRIV. GRANATE,MARIANO OTERO,Zapopan",20.6301472,-103.4468419
"1538","5 DE MAYO,SAN JUAN DE OCOTAN,Zapopan",20.7115989,-103.450317
"1539","AV. LAPISLAZULI,GIRALDA LA,Zapopan",20.6459423,-103.4039433
"1540","VILLA SAN PEDRO,VILLAS DE GUADALUPE,Zapopan",20.7500553,-103.3401417
"1541","VICENTE GUERRERO,ATEMAJAC DEL VALLE,Zapopan",20.7190342,-103.360483
"1542","MIMOSAS,HACIENDA LA MORA,Zapopan",20.7315846,-103.4240855
"1543","CONSTITUYENTES,CONSTITUCION,Zapopan",20.7303192,-103.3699556
"1544","5 DE MARZO,EJIDO COPALITA,Zapopan",20.7609464,-103.4283967
"1545","CONSTITUYENTES,CONSTITUCION,Zapopan",20.7303192,-103.3699556
"1546","CONSTITUYENTES,CONSTITUCION,Zapopan",20.7303192,-103.3699556
"1547","MANZANA 14,UNIDAD FOVISSSTE,Zapopan",20.7177452,-103.381605
"1548","DATILES,TUZANIA LA,Zapopan",20.7344838,-103.4144071
"1549","DATILES,TUZANIA LA,Zapopan",20.7344838,-103.4144071
"1550","MELCHOR OCAMPO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1551","AV. ACUEDUCTO,SANTA MARGARITA,Zapopan",20.7254913,-103.4192452
"1552","EULOGIO GARIN,CANTEROS LOS,Zapopan",20.7290547,-103.3407442
"1553","OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.7084981,-103.4575394
"1554","MORA,LOMAS DE TABACHINES,Zapopan",20.7170867,-103.4036749
"1555","AZUCENA,CASITAS LAS,Zapopan",20.7431664,-103.4244239
"1556","AV. JESUS,CASITAS LAS,Zapopan",20.7282255,-103.4288488
"1557","HIDALGO,SAN JUAN DE OCOTAN,Zapopan",20.7039952,-103.4530878
"1558","ARTICULO 123,GUSA LA,Zapopan",20.7222664,-103.3640563
"1559","AGUSTIN MELGAR ,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1560","CARR. A SALTILLO,BENITO JUAREZ,Zapopan",20.7329403,-103.3429291
"1561","CRESENCIO GARIN,CERRITOS LOS,Zapopan",20.6719563,-103.416501
"1562","AV. MARIANO OTERO,PLAZA DEL SOL,Zapopan",20.6504581,-103.3992177
"1563","PRADOS DE LAS ROSAS,ZAPOTE EL,Zapopan",20.6586721,-103.3955329
"1564","PARRAL,SAN JUAN DE OCOTAN,Zapopan",20.7059379,-103.450983
"1565","VOLCAN PARICUTIN,COLLI EL,Zapopan",20.6422572,-103.4286004
"1566","RUBI,BALCONES DE LA CANTERA,Zapopan",20.7444608,-103.3532269
"1567","PERIFERICO,CIUDAD GRANJA,Zapopan",20.6815249,-103.4551513
"1568","AV. ACUEDUCTO,PLAZA ACUEDUCTO,Zapopan",20.7315794,-103.4221205
"1569","AV. SANTA MARGARITA,SANTA MARGARITA,Zapopan",20.7308744,-103.4131782
"1570","PASEO ROYAL COUNTRY,PATIO PATRIA,Zapopan",20.6719563,-103.416501
"1571","JARDINES DE LAS JACARANDAS,CABAÑITAS,Zapopan",20.7591643,-103.3649332
"1572","JARDINES DE LAS JACARANDAS,CABAÑITAS,Zapopan",20.7591643,-103.3649332
"1573","SAN NICOLAS DE BARI,RESIDENCIAL SANTA MARGARITA,Zapopan",20.7352793,-103.4208626
"1574","CAMINO AL POBLADO RIO BLANCO,RIO BLANCO,Zapopan",20.6482063,-103.4253351
"1575","PROL. CALZ. FEDERALISMO NORTE,QUINTA DEL FEDERALISMO,Zapopan",20.7431564,-103.3474274
"1576","AND. ALTAMESA,ALTAGRACIA,Zapopan",20.7423687,-103.3919607
"1577","GROSELLA,MOLINOS LOS,Zapopan",20.6719563,-103.416501
"1578","AV. VALLE DE TESISTAN,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1579","AV. SAN MATEO,PARQUES DE TESISTAN,Zapopan",20.7929936,-103.4684185
"1580","AV. LAS TORRES,CAJETES LOS,Zapopan",20.6243582,-103.4371011
"1581","ARCO FLECHA,ARCOS DE ZAPOPAN,Zapopan",20.7431294,-103.4046732
"1582","AV. TESISTAN,ARCOS DE ZAPOPAN,Zapopan",20.7375592,-103.4107607
"1583","PROFRA. IDOLINA GAONA DE COSIO,JARDINES DE NUEVO MEXICO,Zapopan",20.7552947,-103.4358244
